timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], temperature.gpu, fan.speed [%]
2026/05/30 09:19:49.549, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:19:50.550, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:19:51.552, 95 %, 92 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:19:52.553, 96 %, 93 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:19:53.554, 97 %, 94 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:19:54.556, 96 %, 93 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:19:55.557, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:19:56.559, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:19:57.560, 95 %, 55 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:19:58.562, 93 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:19:59.564, 94 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:00.565, 98 %, 48 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:01.566, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:02.567, 96 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:03.568, 96 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:04.569, 96 %, 73 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:05.571, 97 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:06.573, 99 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:07.574, 97 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:08.575, 96 %, 88 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:09.576, 97 %, 93 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:10.577, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:11.579, 97 %, 47 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:12.580, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:13.582, 96 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:14.583, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:15.585, 97 %, 73 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:16.587, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:17.588, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:18.591, 96 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:19.592, 95 %, 65 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:20.594, 97 %, 73 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:21.595, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:22.598, 96 %, 70 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:23.599, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:24.600, 96 %, 86 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:25.602, 95 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:26.603, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:27.605, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:28.607, 100 %, 52 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:29.608, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:30.610, 94 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:20:31.611, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:32.612, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:33.613, 97 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:34.615, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:35.616, 97 %, 93 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:20:36.617, 96 %, 65 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:37.618, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:38.620, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:20:39.621, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:40.623, 95 %, 82 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:41.624, 95 %, 80 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:42.625, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:43.627, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:44.628, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:45.629, 95 %, 59 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:46.631, 95 %, 70 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:47.632, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:48.633, 93 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:49.634, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:50.636, 95 %, 91 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:20:51.637, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:52.639, 94 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:53.640, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:20:54.641, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:20:55.643, 90 %, 54 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:20:56.644, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:20:57.645, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:58.647, 95 %, 75 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:20:59.648, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:00.649, 100 %, 54 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:01.651, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:02.652, 96 %, 68 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:21:03.653, 95 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:04.654, 95 %, 55 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:21:05.655, 95 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:06.656, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:07.657, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:08.659, 93 %, 48 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:09.660, 95 %, 63 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:10.661, 94 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:11.663, 95 %, 56 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:12.664, 94 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:13.665, 96 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:14.667, 95 %, 65 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:15.668, 95 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:16.670, 95 %, 65 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:17.671, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:18.673, 95 %, 50 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:21:19.674, 97 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:20.676, 89 %, 48 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:21.678, 96 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:22.680, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:23.681, 95 %, 74 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:21:24.682, 95 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:25.683, 96 %, 92 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:26.685, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:27.686, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:28.687, 95 %, 89 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:21:29.688, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:30.689, 95 %, 60 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:31.690, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:32.692, 98 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:33.693, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:34.696, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:21:35.698, 94 %, 65 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:21:36.699, 95 %, 60 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:37.701, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:38.702, 97 %, 94 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:21:39.703, 100 %, 54 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:40.705, 96 %, 74 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:41.707, 100 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:42.708, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:43.710, 100 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:44.712, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:45.713, 100 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:46.715, 100 %, 99 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:47.717, 100 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:48.718, 100 %, 96 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:49.719, 100 %, 98 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:50.720, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:51.722, 100 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:52.723, 100 %, 58 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:21:53.724, 100 %, 99 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:21:54.726, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:55.728, 100 %, 100 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:56.730, 100 %, 46 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:57.733, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:21:58.734, 100 %, 59 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:21:59.735, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:00.737, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:22:01.738, 100 %, 57 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:02.739, 100 %, 98 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:03.741, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:22:04.742, 100 %, 70 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:05.743, 100 %, 73 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:06.745, 100 %, 68 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:22:07.747, 100 %, 98 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:08.748, 100 %, 56 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:09.750, 100 %, 98 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:10.751, 100 %, 56 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:11.752, 100 %, 90 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:22:12.754, 100 %, 64 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:13.755, 100 %, 99 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:22:14.756, 100 %, 73 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:15.758, 100 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:16.759, 100 %, 57 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:17.761, 100 %, 69 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:18.762, 100 %, 58 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:19.763, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:20.764, 96 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:21.766, 94 %, 50 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:22.767, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:23.768, 95 %, 85 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:22:24.769, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:25.771, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:26.772, 97 %, 95 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:22:27.773, 97 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:28.774, 94 %, 80 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:29.775, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:30.777, 97 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:31.779, 96 %, 64 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:32.781, 96 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:33.783, 96 %, 48 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:22:34.784, 96 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:35.785, 94 %, 88 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:36.787, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:37.788, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:38.789, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:22:39.790, 93 %, 91 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:22:40.792, 97 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:41.793, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:22:42.795, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:43.797, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:22:44.798, 96 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:45.800, 94 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:46.801, 96 %, 83 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:47.802, 100 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:22:48.803, 96 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:49.804, 94 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:50.806, 97 %, 54 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:51.807, 94 %, 70 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:52.809, 98 %, 98 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:53.810, 100 %, 100 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:22:54.812, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:55.813, 94 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:22:56.815, 91 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:57.816, 93 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:58.818, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:22:59.820, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:23:00.821, 97 %, 48 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:01.822, 100 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:02.823, 100 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:03.824, 96 %, 69 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:04.826, 100 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:05.827, 97 %, 95 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:06.828, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:07.830, 94 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:23:08.831, 96 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:09.832, 95 %, 91 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:10.834, 95 %, 85 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:23:11.835, 96 %, 79 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:12.837, 93 %, 78 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:13.840, 93 %, 86 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:23:14.841, 95 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:15.842, 97 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:16.843, 99 %, 56 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:17.845, 100 %, 55 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:23:18.846, 96 %, 61 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:19.849, 100 %, 56 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:20.850, 100 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:21.851, 100 %, 100 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:22.853, 100 %, 44 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:23.854, 96 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:24.855, 97 %, 95 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:25.857, 100 %, 54 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:26.858, 96 %, 70 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:27.859, 95 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:28.861, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:29.862, 96 %, 95 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:30.863, 96 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:31.864, 96 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:32.866, 96 %, 94 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:33.867, 96 %, 95 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:34.869, 97 %, 96 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:35.870, 95 %, 61 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:36.872, 96 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:37.873, 100 %, 47 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:38.874, 95 %, 77 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:39.875, 96 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:40.876, 97 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:41.878, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:42.879, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:23:43.880, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:23:44.882, 97 %, 54 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:23:45.884, 96 %, 68 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:46.885, 96 %, 68 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:47.887, 96 %, 56 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:48.888, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:23:49.889, 98 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:50.891, 94 %, 91 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:23:51.892, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:23:52.894, 96 %, 67 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:53.895, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:23:54.896, 96 %, 78 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:55.897, 97 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:56.899, 95 %, 65 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:57.900, 97 %, 95 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 09:23:58.901, 96 %, 73 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:23:59.903, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:24:00.905, 96 %, 92 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:01.906, 100 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:24:02.907, 95 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:03.909, 95 %, 71 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:04.910, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:05.911, 96 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:24:06.913, 97 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:07.913, 94 %, 90 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:08.914, 95 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:24:09.916, 96 %, 77 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:10.917, 96 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:11.918, 93 %, 48 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:12.920, 97 %, 59 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:24:13.921, 95 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:14.922, 100 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:15.923, 97 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:16.924, 95 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:17.925, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:18.927, 95 %, 58 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:24:19.928, 95 %, 61 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 09:24:20.929, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:21.930, 96 %, 77 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:22.932, 98 %, 94 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 09:24:23.934, 96 %, 86 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:24.935, 94 %, 47 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:25.936, 97 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 09:24:26.937, 96 %, 89 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:27.938, 97 %, 85 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 09:24:28.940, 96 %, 84 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:29.941, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:30.942, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:31.944, 96 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 09:24:32.945, 98 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
